BACTERIO_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,CREATE_TIMESTAMP,CREATE_USERID
1070271,1832,516736-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070275,1380,516740-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070279,1639,509838-2,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070283,1294,54152,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070287,1246,497487-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070291,1640,54153,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070295,1143,497509-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070299,6228,54607,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070303,1426,516744-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070307,1833,54666,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070311,1932,54667,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070315,1834,54606,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070319,1295,54084,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070323,2358,519177-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070327,1731,54083,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070331,1641,54082,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070335,1642,472331,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070339,1206,534437,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070343,1835,E-Brown-Res-061221,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070347,1427,L486920-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070351,6269,L489973-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070355,1207,L488821-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070359,6229,L489970-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070363,1428,L487655-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070367,1381,L489548-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070371,6270,L445937,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070375,1095,L450594,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070379,1247,L473161,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070383,1544,06-BAW-01,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070387,1933,L510866,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070391,1144,L512203,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070395,1352,L512200,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070399,1643,L512652,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070407,1353,L524634,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070411,1732,583691,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070415,47,540236,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070419,1354,540303,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070423,1644,563613,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070427,1355,524606,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070431,6230,54610,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070435,1356,A645744,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070439,1645,585265,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070443,1429,525994,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070447,1836,612574,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070451,1584,661997,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070455,1837,661998,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070463,1934,657773,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070467,1430,662496,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070471,1682,616106,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070475,1096,583594,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070479,1208,522417,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070483,1357,549012,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070487,1683,536555,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070491,1358,577085,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070495,1481,577086,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070499,1296,583007,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070503,1248,579799,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070507,1431,579798,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070511,1838,628588,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070515,1935,543740,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070519,1585,543741,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070523,1684,543744,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070527,48,521492,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070531,1145,577641,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070535,1839,577643,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070539,1646,539204,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070543,951,524662,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070547,1840,549452,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070551,1209,548681,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070555,2258,607390,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070559,1297,607381,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070563,1685,543170-2,Bodycote Testing Group,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070567,1359,543170-4,Bodycote Testing Group,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070571,1733,543170-3,Bodycote Testing Group,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070575,1686,543170-1,Bodycote Testing Group,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070579,1249,L445343-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070583,1734,514063,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070587,49,513465,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070591,1298,513480,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070595,1647,513480,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070599,1936,512484,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070603,1432,512484,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070607,1841,514065,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070611,1842,F56775,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070615,1545,F26877,Maxxam Analytics,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070619,1210,F26847,Maxxam Analytics,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070623,6271,616354,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070627,1250,583699,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070631,4227,583702,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070635,1735,582990,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070639,1786,580277,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070643,1687,580278,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070647,952,700014,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070651,1546,577083,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070655,1146,585315,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070659,1688,585910,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070663,4228,679836,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070667,1843,661300,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070671,1433,661282,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070675,1736,709780,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070679,1879,E92124,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070683,1147,627626,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070687,1382,659714,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070691,1880,630215,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070695,1033,574964,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070699,1360,574965,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070703,6272,577650,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070707,953,612148,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070711,1586,511014-1,Bodycote Testing Group,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1070715,6231,520063-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070719,1689,516137-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070723,1787,516295-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070727,1788,516295-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070731,1299,516295-3,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070735,5290,516024-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070747,1383,516141-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070751,1384,516004-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070755,1789,516004-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070759,6232,523209-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070763,5291,500053-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070767,1937,576298,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070771,1148,574616,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070775,1881,606503,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070779,5292,551381,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070791,1547,L464316,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070795,1648,L464320,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070799,6233,L406946,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070803,1434,L463820,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070807,1790,L466683,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070811,1690,L466682,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070815,1587,L467211,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070819,1097,L467222,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070823,1149,L467598,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070827,1435,L467610,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070831,6273,L468175,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070835,1882,L468179,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070839,1150,L468666,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070843,1938,L468673,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070847,1098,L481533,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070851,4229,L481530,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070859,1211,L482477,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070863,6274,L483051,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070867,1482,L483475,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070871,1035,L483476,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070875,1251,L483478,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070879,1212,L483479,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070883,1649,L483928,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070887,1151,L484599,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070891,1939,L484855,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070895,1036,L484775,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070899,954,L485207,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070903,1548,L485208,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070907,1037,L485221,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070911,1385,L485217,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070915,1588,L485770,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070919,1386,L485780,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070927,1213,L485579,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070931,4230,L487678,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070935,1737,L487679,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070939,1436,L487635,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070943,1650,L488064,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070951,1099,L488053,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070955,1483,L489599,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070959,1361,L493447,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070963,1252,L508022,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070967,1940,F46941,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070971,6275,F67490,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070979,1100,L470356,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070983,1651,L509791-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070987,955,Gron-Res-061221,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070991,1039,L435258,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070995,956,Jackson-res-070116,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1070999,1589,L469544,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071003,1791,A67001,Maxxam Analytics,,2011-10-20 10:38:47.710000000,CONVERSION
1071007,1844,A66993,Maxxam Analytics,,2011-10-20 10:38:47.710000000,CONVERSION
1071011,1152,6268,Maxxam Analytics,,2011-10-20 10:38:47.710000000,CONVERSION
1071015,1040,6266,Maxxam Analytics,,2011-10-20 10:38:47.710000000,CONVERSION
1071019,1883,532320-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071023,1041,498584-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071027,1387,518933-1,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071031,1738,518933-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071035,1484,518933-4,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071039,1362,465464,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071043,1739,467499-2,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071047,1437,467499,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071051,1740,54135,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071055,1741,A644913,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071063,1300,A645470,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071067,6277,54038,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071071,1884,54039,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071075,1042,53485,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071079,1885,53484,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071083,1388,55103,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071091,1590,521310-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071095,1214,512852-2,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071099,4231,512852-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071103,1845,512629-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071107,957,520403-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071111,6278,521352-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071115,6279,519422-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071119,1886,516736,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071123,1101,516739-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071127,1691,518644-2,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071131,1485,518644-1,Norwest Labs,Edmonton,2011-10-20 10:38:47.710000000,CONVERSION
1071135,1742,A647098,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071139,1941,482400,Norwest Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071143,1549,54532,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071147,1043,54700,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071151,1887,54699,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071155,1438,54669,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071159,1439,54105,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071163,1301,C29914,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071167,1302,C16222,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071171,1792,C36293,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071175,1215,F84245,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071179,1793,L517532-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071183,1216,L517843-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071187,1303,L517532-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071191,1440,L518135-2,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071195,1363,L518135-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071199,1692,L519069-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071203,1441,L518536-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071207,1794,L518543-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071211,1486,L519165-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071215,1442,L519835-3,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071219,1693,L519835-1,ALS Environmental,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071223,1304,737215,AGAT Laboratories,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071227,1253,53458,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071231,1364,56061,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071235,1795,56060,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071239,1942,56059,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071247,1846,53481,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071251,1943,53482,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071255,1305,53483,WSH Labs,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071259,1389,C15275,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
1071267,6234,52774,Maxxam Analytics,Calgary,2011-10-20 10:38:47.710000000,CONVERSION
